Domain Name,Selling Option,For Sale,Price,Minimum Price,Currency,Action Type
hair-supplies.com,MAKE_OFFER,yes,,,,
hairdriers.com,MAKE_OFFER,yes,,,,
hairsuppliesonline.com,MAKE_OFFER,yes,,,,
halskettingen.com,MAKE_OFFER,yes,,,,
handlinghazards.com,MAKE_OFFER,yes,,,,
handmade-furniture.com,MAKE_OFFER,yes,,,,
handwritingreader.com,MAKE_OFFER,yes,,,,
harnessing-ai.com,MAKE_OFFER,yes,,,,
hdg8.com,MAKE_OFFER,yes,,,,
health-monitors.com,MAKE_OFFER,yes,,,,
healthinsuranceconsultant.com,MAKE_OFFER,yes,,,,
heartratesensor.com,MAKE_OFFER,yes,,,,
heat-presses.com,MAKE_OFFER,yes,,,,
heat-sealer.com,MAKE_OFFER,yes,,,,
heavydutyparkingmats.com,MAKE_OFFER,yes,,,,
heavydutyturfmesh.com,MAKE_OFFER,yes,,,,
hedge-cutters.com,MAKE_OFFER,yes,,,,
helperbean.com,MAKE_OFFER,yes,,,,
helperbeans.com,MAKE_OFFER,yes,,,,
heritage-gates.com,MAKE_OFFER,yes,,,,
hesjes.com,MAKE_OFFER,yes,,,,
high-tech-gadgets.com,MAKE_OFFER,yes,,,,
highriskhealthinsurance.com,MAKE_OFFER,yes,,,,
hingedkneebraces.com,MAKE_OFFER,yes,,,,
hmuu.com,MAKE_OFFER,yes,,,,
hoeinvestereninvastgoed.com,MAKE_OFFER,yes,,,,
hoistingmachinery.com,MAKE_OFFER,yes,,,,
holiday-hire.com,MAKE_OFFER,yes,,,,
holidaybeachhouse.com,MAKE_OFFER,yes,,,,
holidayletsinscotland.com,MAKE_OFFER,yes,,,,
holidayletsinwales.com,MAKE_OFFER,yes,,,,
holidaytime.com,MAKE_OFFER,yes,,,,
holzgreifer.com,MAKE_OFFER,yes,,,,
home-batteries.uk,MAKE_OFFER,yes,,,,
home-theater-systems.com,MAKE_OFFER,yes,,,,
home-wind-turbine.com,MAKE_OFFER,yes,,,,
homecleanerservices.com,MAKE_OFFER,yes,,,,
horizon-agency.com,MAKE_OFFER,yes,,,,
hotelclearance.com,MAKE_OFFER,yes,,,,
hottubsupplier.com,MAKE_OFFER,yes,,,,
house-extension.com,MAKE_OFFER,yes,,,,
howtosellhouse.com,MAKE_OFFER,yes,,,,
human-judgement.com,MAKE_OFFER,yes,,,,
humanplusagent.com,MAKE_OFFER,yes,,,,
hybrid-suvs.com,MAKE_OFFER,yes,,,,
hydro-excavator.com,MAKE_OFFER,yes,,,,
hydro-excavators.com,MAKE_OFFER,yes,,,,
hydrogensensors.com,MAKE_OFFER,yes,,,,
hydrographicsurveying.com,MAKE_OFFER,yes,,,,
hypokrates.com,MAKE_OFFER,yes,,,,
ianstirling.com,MAKE_OFFER,yes,,,,
icelandcarhire.com,MAKE_OFFER,yes,,,,
ideal-property-mallorca.com,MAKE_OFFER,yes,,,,
ideationer.com,MAKE_OFFER,yes,,,,
ijih.com,MAKE_OFFER,yes,,,,
ijsklontjes.com,MAKE_OFFER,yes,,,,
illustrateurs.com,MAKE_OFFER,yes,,,,
impedes.com,MAKE_OFFER,yes,,,,
impishly.com,MAKE_OFFER,yes,,,,
impostered.com,MAKE_OFFER,yes,,,,
imprinted-concrete.com,MAKE_OFFER,yes,,,,
incubationexperts.com,MAKE_OFFER,yes,,,,
indoorgolftraining.com,MAKE_OFFER,yes,,,,
industrial-racking.com,MAKE_OFFER,yes,,,,
industrialhand.com,MAKE_OFFER,yes,,,,
industrialsewingholland.com,MAKE_OFFER,yes,,,,
industry-robotics.com,MAKE_OFFER,yes,,,,
indywrestlingtickets.com,MAKE_OFFER,yes,,,,
infozuil.com,MAKE_OFFER,yes,,,,
infrared-mats.com,MAKE_OFFER,yes,,,,
injuryprotectors.com,MAKE_OFFER,yes,,,,
insect-farming.com,MAKE_OFFER,yes,,,,
inseticidas.com,MAKE_OFFER,yes,,,,
instant-site.com,MAKE_OFFER,yes,,,,
instant-website.com,MAKE_OFFER,yes,,,,
instanthomeequityloan.com,MAKE_OFFER,yes,,,,
instintivo.com,MAKE_OFFER,yes,,,,
insulatedconservatoryroofs.com,MAKE_OFFER,yes,,,,
insurebythemile.com,MAKE_OFFER,yes,,,,
insureyourcars.com,MAKE_OFFER,yes,,,,
interestonlyrepayment.com,MAKE_OFFER,yes,,,,
interestonlytermmortgage.com,MAKE_OFFER,yes,,,,
interestratesuk.com,MAKE_OFFER,yes,,,,
investeren-vastgoed.com,MAKE_OFFER,yes,,,,
investerenvastgoed.com,MAKE_OFFER,yes,,,,
inzahlungnahme.com,MAKE_OFFER,yes,,,,
ipry.com,MAKE_OFFER,yes,,,,
irrcalculator.com,MAKE_OFFER,yes,,,,
ishopping.biz,MAKE_OFFER,yes,,,,
iskold.com,MAKE_OFFER,yes,,,,
itenerife.com,MAKE_OFFER,yes,,,,
jebr.com,MAKE_OFFER,yes,,,,
jet-hire.com,MAKE_OFFER,yes,,,,
jobsaccountancy.com,MAKE_OFFER,yes,,,,
jobsfinance.com,MAKE_OFFER,yes,,,,
kafkacourse.com,MAKE_OFFER,yes,,,,
kandidater.com,MAKE_OFFER,yes,,,,
kaptajn.com,MAKE_OFFER,yes,,,,
kartsupplies.com,MAKE_OFFER,yes,,,,
kathyappleby.com,MAKE_OFFER,yes,,,,
kaufenkinderwagen.com,MAKE_OFFER,yes,,,,
kauftein.com,MAKE_OFFER,yes,,,,
kayak-paddles.com,MAKE_OFFER,yes,,,,
keukenmes.com,MAKE_OFFER,yes,,,,
kiloampere.com,MAKE_OFFER,yes,,,,
kilocars.com,MAKE_OFFER,yes,,,,
kineticlibrary.com,MAKE_OFFER,yes,,,,
kioskhire.com,MAKE_OFFER,yes,,,,
kitchen-diner.com,MAKE_OFFER,yes,,,,
kitchen-diners.com,MAKE_OFFER,yes,,,,
kitchen-extension.com,MAKE_OFFER,yes,,,,
kitchen-splashbacks.com,MAKE_OFFER,yes,,,,
kitchengardendirect.com,MAKE_OFFER,yes,,,,
kitchensep.com,MAKE_OFFER,yes,,,,
knesten.com,MAKE_OFFER,yes,,,,
kodierer.com,MAKE_OFFER,yes,,,,
kodning.com,MAKE_OFFER,yes,,,,
kogj.com,MAKE_OFFER,yes,,,,
komunikatif.com,MAKE_OFFER,yes,,,,
kongelige.com,MAKE_OFFER,yes,,,,
koplampen.com,MAKE_OFFER,yes,,,,
kopz.com,MAKE_OFFER,yes,,,,
kotaete.com,MAKE_OFFER,yes,,,,
kredietdesk.com,MAKE_OFFER,yes,,,,
kruste.com,MAKE_OFFER,yes,,,,
kvetinac.com,MAKE_OFFER,yes,,,,
kzlu.com,MAKE_OFFER,yes,,,,
ladiesbeautytips.com,MAKE_OFFER,yes,,,,
laminazo.com,MAKE_OFFER,yes,,,,
lamobilite.com,MAKE_OFFER,yes,,,,
lampusolar.com,MAKE_OFFER,yes,,,,
landscaped-garden.com,MAKE_OFFER,yes,,,,
langhanteln.com,MAKE_OFFER,yes,,,,
laptoptas.com,MAKE_OFFER,yes,,,,
laserbatteries.com,MAKE_OFFER,yes,,,,
lasislasmaldivas.com,MAKE_OFFER,yes,,,,
launchmyventure.com,MAKE_OFFER,yes,,,,
le-site.com,MAKE_OFFER,yes,,,,
leafplows.com,MAKE_OFFER,yes,,,,
learnerbike.com,MAKE_OFFER,yes,,,,
leaseracks.com,MAKE_OFFER,yes,,,,
leasingvehicles.com,MAKE_OFFER,yes,,,,
leddisplayscreens.com,MAKE_OFFER,yes,,,,
ledernes.com,MAKE_OFFER,yes,,,,
ledpanelen.com,MAKE_OFFER,yes,,,,
lehrstuhl.com,MAKE_OFFER,yes,,,,
leisure-vehicles.com,MAKE_OFFER,yes,,,,
lekkerder.com,MAKE_OFFER,yes,,,,
lekkerkerk.com,MAKE_OFFER,yes,,,,
leleganza.com,MAKE_OFFER,yes,,,,
leopardessconsulting.com,MAKE_OFFER,yes,,,,
lescalet.com,MAKE_OFFER,yes,,,,
liftingbeams.com,MAKE_OFFER,yes,,,,
lincolnshireproperties.com,MAKE_OFFER,yes,,,,
lipprotection.com,MAKE_OFFER,yes,,,,
littlehelpers.ai,MAKE_OFFER,yes,,,,
livecoverage.com,MAKE_OFFER,yes,,,,
lnvv.com,MAKE_OFFER,yes,,,,
lo-g.com,MAKE_OFFER,yes,,,,
loancomparisontables.com,MAKE_OFFER,yes,,,,
lodgeswithhottubs.club,MAKE_OFFER,yes,,,,
lofthatches.com,MAKE_OFFER,yes,,,,
logistics-systems.com,MAKE_OFFER,yes,,,,
logistieke.com,MAKE_OFFER,yes,,,,
lorryloaders.com,MAKE_OFFER,yes,,,,
lowerrepayments.com,MAKE_OFFER,yes,,,,
lowloadervans.com,MAKE_OFFER,yes,,,,
luchow.com,MAKE_OFFER,yes,,,,
luchthaventaxi.com,MAKE_OFFER,yes,,,,
luxury-lodges-with-hot-tubs.com,MAKE_OFFER,yes,,,,
luxurycaravanhire.com,MAKE_OFFER,yes,,,,
luxuryleisureparks.com,MAKE_OFFER,yes,,,,
luxurylodgeescapes.com,MAKE_OFFER,yes,,,,
luxurylodgeswithhottubs.com,MAKE_OFFER,yes,,,,
luxurymensclothing.com,MAKE_OFFER,yes,,,,
lvqf.com,MAKE_OFFER,yes,,,,
lvrcalculator.com,MAKE_OFFER,yes,,,,
m-se.com,MAKE_OFFER,yes,,,,
machinerycovers.com,MAKE_OFFER,yes,,,,
makeitaquote.com,MAKE_OFFER,yes,,,,
malagahomerentals.com,MAKE_OFFER,yes,,,,
managed-print.com,MAKE_OFFER,yes,,,,
manhole-cover.com,MAKE_OFFER,yes,,,,
mapledesks.com,MAKE_OFFER,yes,,,,
marineinsurancequote.com,MAKE_OFFER,yes,,,,
materials-handling.com,MAKE_OFFER,yes,,,,
mediccover.com,MAKE_OFFER,yes,,,,
meinroboten.com,MAKE_OFFER,yes,,,,
mens-jean.com,MAKE_OFFER,yes,,,,
mens-jeans.com,MAKE_OFFER,yes,,,,
mensactive.com,MAKE_OFFER,yes,,,,
menslifeinsurance.com,MAKE_OFFER,yes,,,,
mensneckties.com,MAKE_OFFER,yes,,,,
mentalseduction.com,MAKE_OFFER,yes,,,,
metalprefabbuildings.com,MAKE_OFFER,yes,,,,
metalprimer.com,MAKE_OFFER,yes,,,,
metalramp.com,MAKE_OFFER,yes,,,,
mickletrafford.com,MAKE_OFFER,yes,,,,
microfoons.com,MAKE_OFFER,yes,,,,
midi-keyboards.com,MAKE_OFFER,yes,,,,
mielas.com,MAKE_OFFER,yes,,,,
mieleonline.com,MAKE_OFFER,yes,,,,
mietswohnungen.com,MAKE_OFFER,yes,,,,
miniatuurtje.com,MAKE_OFFER,yes,,,,
minibusleasing.com,MAKE_OFFER,yes,,,,
minifridgefreezer.com,MAKE_OFFER,yes,,,,
minihelpers.com,MAKE_OFFER,yes,,,,
mirrorless-cameras.com,MAKE_OFFER,yes,,,,
mixer-tap.com,MAKE_OFFER,yes,,,,
mixer-taps.com,MAKE_OFFER,yes,,,,
mobilewindscreenreplacement.com,MAKE_OFFER,yes,,,,
modernlandscapedesigners.com,MAKE_OFFER,yes,,,,
modularaiagents.com,MAKE_OFFER,yes,,,,
moleculair.com,MAKE_OFFER,yes,,,,
money-changing.com,MAKE_OFFER,yes,,,,
monitorizare.com,MAKE_OFFER,yes,,,,
monologuer.com,MAKE_OFFER,yes,,,,
moorhens.com,MAKE_OFFER,yes,,,,
mopkit.com,MAKE_OFFER,yes,,,,
mopkits.com,MAKE_OFFER,yes,,,,
moral-judgement.com,MAKE_OFFER,yes,,,,
mortgage-calculatoruk.com,MAKE_OFFER,yes,,,,
mortgagescalculators.com,MAKE_OFFER,yes,,,,
mosquitobracelets.com,MAKE_OFFER,yes,,,,
motorizedlifts.com,MAKE_OFFER,yes,,,,
mouldcleaners.com,MAKE_OFFER,yes,,,,
mouldedpulppackaging.com,MAKE_OFFER,yes,,,,
mountaintricycle.com,MAKE_OFFER,yes,,,,
mountaintricycles.com,MAKE_OFFER,yes,,,,
mowersguide.com,MAKE_OFFER,yes,,,,
mutsjes.com,MAKE_OFFER,yes,,,,
my-logistic.com,MAKE_OFFER,yes,,,,
mydreamnails.com,MAKE_OFFER,yes,,,,
mykitchenextension.com,MAKE_OFFER,yes,,,,
mywork.cv,MAKE_OFFER,yes,,,,
myxology.com,MAKE_OFFER,yes,,,,
nachsehen.com,MAKE_OFFER,yes,,,,
nachtvracht.com,MAKE_OFFER,yes,,,,
nationalgridenergy.com,MAKE_OFFER,yes,,,,
nattlampa.com,MAKE_OFFER,yes,,,,
negociado.com,MAKE_OFFER,yes,,,,
netzstecker.com,MAKE_OFFER,yes,,,,
new-roofs.com,MAKE_OFFER,yes,,,,
notizias.com,MAKE_OFFER,yes,,,,
notuleren.com,MAKE_OFFER,yes,,,,
oakframedhouses.com,MAKE_OFFER,yes,,,,
odluzeni.com,MAKE_OFFER,yes,,,,
ofertadia.com,MAKE_OFFER,yes,,,,
office-containers.com,MAKE_OFFER,yes,,,,
officemugs.com,MAKE_OFFER,yes,,,,
officescales.com,MAKE_OFFER,yes,,,,
officestationery.net,MAKE_OFFER,yes,,,,
officewipes.com,MAKE_OFFER,yes,,,,
offroadebikes.com,MAKE_OFFER,yes,,,,
offset-mortgage.com,MAKE_OFFER,yes,,,,
oilandfinance.com,MAKE_OFFER,yes,,,,
oilcapture.com,MAKE_OFFER,yes,,,,
oilexplorer.com,MAKE_OFFER,yes,,,,
oilfieldinvestment.com,MAKE_OFFER,yes,,,,
oldgoldjewelry.com,MAKE_OFFER,yes,,,,
olive-oil.info,MAKE_OFFER,yes,,,,
omega-oils.com,MAKE_OFFER,yes,,,,
ongedierteweg.com,MAKE_OFFER,yes,,,,
online-handelen.com,MAKE_OFFER,yes,,,,
onlinefinancejobs.com,MAKE_OFFER,yes,,,,
onlinehotelbookings.com,MAKE_OFFER,yes,,,,
onlinekalkulator.com,MAKE_OFFER,yes,,,,
onlinetraden.com,MAKE_OFFER,yes,,,,
onspotloan.com,MAKE_OFFER,yes,,,,
ontwikkelen.com,MAKE_OFFER,yes,,,,
operazione.com,MAKE_OFFER,yes,,,,
organisationaudit.com,MAKE_OFFER,yes,,,,
organisationaudits.com,MAKE_OFFER,yes,,,,
organisert.com,MAKE_OFFER,yes,,,,
organizationaudit.com,MAKE_OFFER,yes,,,,
organizationaudits.com,MAKE_OFFER,yes,,,,
ortd.com,MAKE_OFFER,yes,,,,
oticato.com,MAKE_OFFER,yes,,,,
outdoorheatingproducts.com,MAKE_OFFER,yes,,,,
outdoorjanitorial.com,MAKE_OFFER,yes,,,,
outfax.com,MAKE_OFFER,yes,,,,
outpatientcover.com,MAKE_OFFER,yes,,,,
outpatientinsurance.com,MAKE_OFFER,yes,,,,
outpatientscover.com,MAKE_OFFER,yes,,,,
outpatientsinsurance.com,MAKE_OFFER,yes,,,,
oven-cleaning.com,MAKE_OFFER,yes,,,,
overclad.com,MAKE_OFFER,yes,,,,
overhead-cranes.com,MAKE_OFFER,yes,,,,
overmaken.com,MAKE_OFFER,yes,,,,
overpronation.com,MAKE_OFFER,yes,,,,
oxenunity.co.uk,MAKE_OFFER,yes,,,,
oxenunity.uk,MAKE_OFFER,yes,,,,
package-deliveries.com,MAKE_OFFER,yes,,,,
packing-cubes.com,MAKE_OFFER,yes,,,,
paddle-grip.com,MAKE_OFFER,yes,,,,
paddle-grips.com,MAKE_OFFER,yes,,,,
pakkingen.com,MAKE_OFFER,yes,,,,
palatschinken.com,MAKE_OFFER,yes,,,,
paper-cups.com,MAKE_OFFER,yes,,,,
parallelled.com,MAKE_OFFER,yes,,,,
parkhomeloans.com,MAKE_OFFER,yes,,,,
parkhomemarketing.com,MAKE_OFFER,yes,,,,
parking-heathrow.com,MAKE_OFFER,yes,,,,
parsonsfilms.com,MAKE_OFFER,yes,,,,
partywallspecialist.com,MAKE_OFFER,yes,,,,
partywallsurveylondon.com,MAKE_OFFER,yes,,,,
passiflorale.com,MAKE_OFFER,yes,,,,
pasturedegg.co.uk,MAKE_OFFER,yes,,,,
pasturedegg.uk,MAKE_OFFER,yes,,,,
patientcover.com,MAKE_OFFER,yes,,,,
patio-cost.com,MAKE_OFFER,yes,,,,
patio-costs.com,MAKE_OFFER,yes,,,,
patiocost.com,MAKE_OFFER,yes,,,,
patronyme.com,MAKE_OFFER,yes,,,,
pavingrepair.com,MAKE_OFFER,yes,,,,
peningar.com,MAKE_OFFER,yes,,,,
pensioenregeling.com,MAKE_OFFER,yes,,,,
pensioenstelsel.com,MAKE_OFFER,yes,,,,
pension-drawdown.com,MAKE_OFFER,yes,,,,
pensiondrawdowns.com,MAKE_OFFER,yes,,,,
persona-platform.com,MAKE_OFFER,yes,,,,
personal-loan-calculator.com,MAKE_OFFER,yes,,,,
personal-luxuries.com,MAKE_OFFER,yes,,,,
personal-luxury.com,MAKE_OFFER,yes,,,,
personalindemnity.com,MAKE_OFFER,yes,,,,
personaliseddolls.com,MAKE_OFFER,yes,,,,
persoonlijkeleningen.com,MAKE_OFFER,yes,,,,
pet-blanket.com,MAKE_OFFER,yes,,,,
pet-cameras.com,MAKE_OFFER,yes,,,,
pet-luxuries.com,MAKE_OFFER,yes,,,,
petmed.uk,MAKE_OFFER,yes,,,,
petscollar.com,MAKE_OFFER,yes,,,,
petspractice.com,MAKE_OFFER,yes,,,,
photo-editors.com,MAKE_OFFER,yes,,,,
piano-center.com,MAKE_OFFER,yes,,,,
piano-centre.com,MAKE_OFFER,yes,,,,
pickleball-coaching.com,MAKE_OFFER,yes,,,,
pickleball-equipment.com,MAKE_OFFER,yes,,,,
pickleball-net.com,MAKE_OFFER,yes,,,,
pickleball-nets.com,MAKE_OFFER,yes,,,,
pilesplicers.com,MAKE_OFFER,yes,,,,
pipespools.com,MAKE_OFFER,yes,,,,
pitforex.com,MAKE_OFFER,yes,,,,
pivl.com,MAKE_OFFER,yes,,,,
pizzaovenkits.com,MAKE_OFFER,yes,,,,
pjvd.com,MAKE_OFFER,yes,,,,
plantarproblems.com,MAKE_OFFER,yes,,,,
plantsandflorals.com,MAKE_OFFER,yes,,,,
plaquefreedental.com,MAKE_OFFER,yes,,,,
plaquistes.com,MAKE_OFFER,yes,,,,
plasmasnijden.com,MAKE_OFFER,yes,,,,
plastic-decking.com,MAKE_OFFER,yes,,,,
plastic-packaging.com,MAKE_OFFER,yes,,,,
plastic-sheets.com,MAKE_OFFER,yes,,,,
plasticducks.com,MAKE_OFFER,yes,,,,
plasticstep.com,MAKE_OFFER,yes,,,,
plastiser.com,MAKE_OFFER,yes,,,,
playconcrete.com,MAKE_OFFER,yes,,,,
plumbersjobs.com,MAKE_OFFER,yes,,,,
polystyreneboxes.com,MAKE_OFFER,yes,,,,
porridgeoats.com,MAKE_OFFER,yes,,,,
portable-grills.com,MAKE_OFFER,yes,,,,
portablejuicers.com,MAKE_OFFER,yes,,,,
portablepizzaovens.com,MAKE_OFFER,yes,,,,
potatochipper.com,MAKE_OFFER,yes,,,,
powerdryer.com,MAKE_OFFER,yes,,,,
powertoolhire.com,MAKE_OFFER,yes,,,,
pozdrowienia.com,MAKE_OFFER,yes,,,,
premium-teas.com,MAKE_OFFER,yes,,,,
preordertickets.com,MAKE_OFFER,yes,,,,
prepaymentmeters.com,MAKE_OFFER,yes,,,,
presentada.com,MAKE_OFFER,yes,,,,
presole.com,MAKE_OFFER,yes,,,,
prestigeyachtcharter.com,MAKE_OFFER,yes,,,,
pricemymedicine.com,MAKE_OFFER,yes,,,,
primus-capital.com,MAKE_OFFER,yes,,,,
print-centre.com,MAKE_OFFER,yes,,,,
printedcardboardboxes.com,MAKE_OFFER,yes,,,,
printedpapercups.com,MAKE_OFFER,yes,,,,
private-rentals.com,MAKE_OFFER,yes,,,,
privatejetsforrent.com,MAKE_OFFER,yes,,,,
privatenursing.uk,MAKE_OFFER,yes,,,,
privatepoolvillas.com,MAKE_OFFER,yes,,,,
professionalplacements.com,MAKE_OFFER,yes,,,,
project-capital.com,MAKE_OFFER,yes,,,,
projetistas.com,MAKE_OFFER,yes,,,,
promotionalfootballs.com,MAKE_OFFER,yes,,,,
promowork.com,MAKE_OFFER,yes,,,,
property-markets.com,MAKE_OFFER,yes,,,,
protectyourbike.com,MAKE_OFFER,yes,,,,
pruningbot.com,MAKE_OFFER,yes,,,,
purchasefootballticket.com,MAKE_OFFER,yes,,,,
pure-north.com,MAKE_OFFER,yes,,,,
push-group.com,MAKE_OFFER,yes,,,,
pvc-windows.com,MAKE_OFFER,yes,,,,
qualityfastener.com,MAKE_OFFER,yes,,,,
quartz-surface.com,MAKE_OFFER,yes,,,,
racingfuelpumps.com,MAKE_OFFER,yes,,,,
racketstrings.com,MAKE_OFFER,yes,,,,
radioligand-therapy.com,MAKE_OFFER,yes,,,,
railingwire.com,MAKE_OFFER,yes,,,,
rampljus.com,MAKE_OFFER,yes,,,,
range-cooker.com,MAKE_OFFER,yes,,,,
rapid-site.com,MAKE_OFFER,yes,,,,
reactivegenerators.com,MAKE_OFFER,yes,,,,
reanimatica.com,MAKE_OFFER,yes,,,,
reasoning-agent.com,MAKE_OFFER,yes,,,,
reasoning-agents.com,MAKE_OFFER,yes,,,,
reasoningais.com,MAKE_OFFER,yes,,,,
reclinerseat.com,MAKE_OFFER,yes,,,,
recordingglasses.com,MAKE_OFFER,yes,,,,
redundancypayment.com,MAKE_OFFER,yes,,,,
refrigeratedleasing.com,MAKE_OFFER,yes,,,,
refueller.com,MAKE_OFFER,yes,,,,
refuellers.com,MAKE_OFFER,yes,,,,
regelmatig.com,MAKE_OFFER,yes,,,,
reinclusion.com,MAKE_OFFER,yes,,,,
reisvilla.com,MAKE_OFFER,yes,,,,
rentacareurope.com,MAKE_OFFER,yes,,,,
repartiteur.com,MAKE_OFFER,yes,,,,
repaymentsinsurance.com,MAKE_OFFER,yes,,,,
replicaself.com,MAKE_OFFER,yes,,,,
replicayou.com,MAKE_OFFER,yes,,,,
reserveringen.com,MAKE_OFFER,yes,,,,
residentialdamage.com,MAKE_OFFER,yes,,,,
residentialretirementhomes.com,MAKE_OFFER,yes,,,,
residenzhotel.com,MAKE_OFFER,yes,,,,
resinbounddrives.com,MAKE_OFFER,yes,,,,
resinboundpaving.com,MAKE_OFFER,yes,,,,
resistance-band-sets.com,MAKE_OFFER,yes,,,,
resistancebandsets.com,MAKE_OFFER,yes,,,,
restoremyskin.com,MAKE_OFFER,yes,,,,
retail-displays.com,MAKE_OFFER,yes,,,,
retirementparkhome.com,MAKE_OFFER,yes,,,,
ricemills.com,MAKE_OFFER,yes,,,,
ride-on-mower.com,MAKE_OFFER,yes,,,,
ride-on-mowers.com,MAKE_OFFER,yes,,,,
riderlessbikes.com,MAKE_OFFER,yes,,,,
rigidcontainers.com,MAKE_OFFER,yes,,,,
rijswijck.com,MAKE_OFFER,yes,,,,
ringetone.com,MAKE_OFFER,yes,,,,
roast-coffee-beans.com,MAKE_OFFER,yes,,,,
roast-coffee.com,MAKE_OFFER,yes,,,,
roasted-coffee-beans.com,MAKE_OFFER,yes,,,,
robot-eye-surgery.com,MAKE_OFFER,yes,,,,
robot-mops.com,MAKE_OFFER,yes,,,,
robot-mowers.com,MAKE_OFFER,yes,,,,
roboteyesurgery.com,MAKE_OFFER,yes,,,,
robotic-hand.com,MAKE_OFFER,yes,,,,
robotic-hands.com,MAKE_OFFER,yes,,,,
robotpalletizers.com,MAKE_OFFER,yes,,,,
rolex-submariners.com,MAKE_OFFER,yes,,,,
roller-shutters.com,MAKE_OFFER,yes,,,,
roof-boxes.com,MAKE_OFFER,yes,,,,
roofaccesshatch.com,MAKE_OFFER,yes,,,,
rooftoppools.com,MAKE_OFFER,yes,,,,
rubbergrassmats.com,MAKE_OFFER,yes,,,,
rubbish-clearance.com,MAKE_OFFER,yes,,,,
running-belt.com,MAKE_OFFER,yes,,,,
running-belts.com,MAKE_OFFER,yes,,,,
runningboots.com,MAKE_OFFER,yes,,,,
ruql.com,MAKE_OFFER,yes,,,,
sabinanigo.com,MAKE_OFFER,yes,,,,
saccuir.com,MAKE_OFFER,yes,,,,
safari-holiday.com,MAKE_OFFER,yes,,,,
sailinginfo.com,MAKE_OFFER,yes,,,,
salt-spreaders.com,MAKE_OFFER,yes,,,,
sandbankshomes.com,MAKE_OFFER,yes,,,,
sanitizor.com,MAKE_OFFER,yes,,,,
sanquirino.com,MAKE_OFFER,yes,,,,
saunalamp.com,MAKE_OFFER,yes,,,,
savingsaccountinterestrates.com,MAKE_OFFER,yes,,,,
scaffoldingforhire.com,MAKE_OFFER,yes,,,,
scaffoldinginsurance.com,MAKE_OFFER,yes,,,,
schoolingloan.com,MAKE_OFFER,yes,,,,
scrappy-site.com,MAKE_OFFER,yes,,,,
scrappy-sites.com,MAKE_OFFER,yes,,,,
scrappy-website.com,MAKE_OFFER,yes,,,,
scrappy-websites.com,MAKE_OFFER,yes,,,,
scrappysite.com,MAKE_OFFER,yes,,,,
scrappywebsite.com,MAKE_OFFER,yes,,,,
scrappywebsites.com,MAKE_OFFER,yes,,,,
screenpads.com,MAKE_OFFER,yes,,,,
seaweed-health.com,MAKE_OFFER,yes,,,,
secondhandmotorhomes.com,MAKE_OFFER,yes,,,,
secondhandvan.com,MAKE_OFFER,yes,,,,
secondhandvansforsale.com,MAKE_OFFER,yes,,,,
secretpresents.com,MAKE_OFFER,yes,,,,
securevehiclestorage.com,MAKE_OFFER,yes,,,,
seed-sheets.com,MAKE_OFFER,yes,,,,
selectionneur.com,MAKE_OFFER,yes,,,,
selfemployedloan.com,MAKE_OFFER,yes,,,,
senciente.com,MAKE_OFFER,yes,,,,
seniorenwoningen.com,MAKE_OFFER,yes,,,,
seqd.com,MAKE_OFFER,yes,,,,
servercooling.com,MAKE_OFFER,yes,,,,
sharedbestpractice.com,MAKE_OFFER,yes,,,,
sharedbestpractise.com,MAKE_OFFER,yes,,,,
sheetmaterial.com,MAKE_OFFER,yes,,,,
shellfish-farming.com,MAKE_OFFER,yes,,,,
shippingstorage.com,MAKE_OFFER,yes,,,,
shower-glass.com,MAKE_OFFER,yes,,,,
shower-toilets.com,MAKE_OFFER,yes,,,,
showerdesigns.com,MAKE_OFFER,yes,,,,
shrink-sleeve.com,MAKE_OFFER,yes,,,,
silikate.com,MAKE_OFFER,yes,,,,
sim-hire.com,MAKE_OFFER,yes,,,,
site-hoarding.com,MAKE_OFFER,yes,,,,
siteprogressor.com,MAKE_OFFER,yes,,,,
siteworkers.com,MAKE_OFFER,yes,,,,
skatingdeals.com,MAKE_OFFER,yes,,,,
skattekiste.com,MAKE_OFFER,yes,,,,
skilletpans.com,MAKE_OFFER,yes,,,,
skiprental.com,MAKE_OFFER,yes,,,,
skyfreedom.com,MAKE_OFFER,yes,,,,
sleepingsensor.com,MAKE_OFFER,yes,,,,
slevio.com,MAKE_OFFER,yes,,,,
slidingfoldingdoor.com,MAKE_OFFER,yes,,,,
smallmicrowaves.com,MAKE_OFFER,yes,,,,
smartbusinesssupplies.com,MAKE_OFFER,yes,,,,
smartheatingcontrols.com,MAKE_OFFER,yes,,,,
smartmotorhomes.com,MAKE_OFFER,yes,,,,
smartphone-deal.com,MAKE_OFFER,yes,,,,
smemortgage.com,MAKE_OFFER,yes,,,,
snorkeling-masks.com,MAKE_OFFER,yes,,,,
snorkelling-masks.com,MAKE_OFFER,yes,,,,
snorkellingmasks.com,MAKE_OFFER,yes,,,,
snow-travel.com,MAKE_OFFER,yes,,,,
sognovacanza.com,MAKE_OFFER,yes,,,,
soilexcavation.com,MAKE_OFFER,yes,,,,
solar-chargers.com,MAKE_OFFER,yes,,,,
solar-installs.com,MAKE_OFFER,yes,,,,
solar-maintenance.com,MAKE_OFFER,yes,,,,
solar-outdoor-lights.com,MAKE_OFFER,yes,,,,
